product_id,product_name,symbol,name,side,price,qty,amount,trade_time,trade_date
宽指配置_V251216,,513500.XSHG,标普500,SELL,1.752,18800.0,-32937.6,2024-04-16 09:33:00,2024-04-16
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,5.463,6300.0,-34416.9,2024-04-16 09:33:00,2024-04-16
宽指配置_V251216,,159920.XSHE,恒生ETF,BUY,0.986,34100.0,33622.6,2024-04-22 09:33:00,2024-04-22
宽指配置_V251216,,513500.XSHG,标普500,BUY,1.706,19700.0,33608.2,2024-04-22 09:33:00,2024-04-22
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,5.446,6100.0,33220.6,2024-04-22 09:33:00,2024-04-22
宽指配置_V251216,,513500.XSHG,标普500,SELL,1.755,19700.0,-34573.5,2024-04-24 09:33:00,2024-04-24
宽指配置_V251216,,510300.XSHG,300ETF,BUY,3.506,9600.0,33657.6,2024-04-24 09:33:00,2024-04-24
宽指配置_V251216,,159920.XSHE,恒生ETF,SELL,1.022,34100.0,-34850.2,2024-04-25 09:33:00,2024-04-25
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,5.275,6100.0,-32177.5,2024-04-25 09:33:00,2024-04-25
宽指配置_V251216,,510300.XSHG,300ETF,SELL,3.499,9600.0,-33590.4,2024-04-25 09:33:00,2024-04-25
宽指配置_V251216,,159920.XSHE,恒生ETF,BUY,1.041,32600.0,33936.6,2024-04-26 09:33:00,2024-04-26
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,5.304,6400.0,33945.6,2024-04-26 09:33:00,2024-04-26
宽指配置_V251216,,510300.XSHG,300ETF,BUY,3.551,9500.0,33734.5,2024-04-26 09:33:00,2024-04-26
宽指配置_V251216,,510300.XSHG,300ETF,SELL,3.659,9500.0,-34760.5,2024-05-10 09:33:00,2024-05-10
宽指配置_V251216,,510500.XSHG,500ETF,BUY,5.65,6200.0,35030.0,2024-05-10 09:33:00,2024-05-10
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,5.337,6400.0,-34156.8,2024-05-13 09:33:00,2024-05-13
宽指配置_V251216,,510300.XSHG,300ETF,BUY,3.633,9600.0,34876.8,2024-05-13 09:33:00,2024-05-13
宽指配置_V251216,,510500.XSHG,500ETF,SELL,5.501,6200.0,-34106.2,2024-05-21 09:33:00,2024-05-21
宽指配置_V251216,,159915.XSHE,创业板ETF,BUY,1.826,19400.0,35424.4,2024-05-21 09:33:00,2024-05-21
宽指配置_V251216,,510300.XSHG,300ETF,SELL,3.624,9600.0,-34790.4,2024-05-28 09:33:00,2024-05-28
宽指配置_V251216,,159915.XSHE,创业板ETF,SELL,1.782,19400.0,-34570.8,2024-05-28 09:33:00,2024-05-28
宽指配置_V251216,,159941.XSHE,纳指ETF,BUY,1.04,33400.0,34736.0,2024-05-28 09:33:00,2024-05-28
宽指配置_V251216,,513500.XSHG,标普500,BUY,1.841,18900.0,34794.9,2024-05-28 09:33:00,2024-05-28
宽指配置_V251216,,159920.XSHE,恒生ETF,SELL,1.121,32600.0,-36544.6,2024-05-29 09:33:00,2024-05-29
宽指配置_V251216,,159941.XSHE,纳指ETF,SELL,1.037,33400.0,-34635.8,2024-05-29 09:33:00,2024-05-29
宽指配置_V251216,,513500.XSHG,标普500,SELL,1.831,18900.0,-34605.9,2024-05-29 09:33:00,2024-05-29
宽指配置_V251216,,159920.XSHE,恒生ETF,BUY,1.101,31400.0,34571.4,2024-06-03 09:33:00,2024-06-03
宽指配置_V251216,,159941.XSHE,纳指ETF,BUY,1.024,33700.0,34508.8,2024-06-03 09:33:00,2024-06-03
宽指配置_V251216,,513500.XSHG,标普500,BUY,1.831,18800.0,34422.8,2024-06-03 09:33:00,2024-06-03
宽指配置_V251216,,159920.XSHE,恒生ETF,SELL,1.099,31400.0,-34508.6,2024-06-13 09:33:00,2024-06-13
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,5.26,6700.0,35242.0,2024-06-13 09:33:00,2024-06-13
宽指配置_V251216,,159941.XSHE,纳指ETF,SELL,1.159,33700.0,-39058.3,2024-07-11 09:33:00,2024-07-11
宽指配置_V251216,,513500.XSHG,标普500,SELL,1.997,18800.0,-37543.6,2024-07-11 09:33:00,2024-07-11
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,5.395,6700.0,-36146.5,2024-07-11 09:33:00,2024-07-11
宽指配置_V251216,,159941.XSHE,纳指ETF,BUY,1.104,33600.0,37094.4,2024-07-18 09:33:00,2024-07-18
宽指配置_V251216,,513500.XSHG,标普500,BUY,1.99,18600.0,37014.0,2024-07-18 09:33:00,2024-07-18
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,5.556,6600.0,36669.6,2024-07-18 09:33:00,2024-07-18
宽指配置_V251216,,159941.XSHE,纳指ETF,SELL,1.068,33600.0,-35884.8,2024-07-30 09:33:00,2024-07-30
宽指配置_V251216,,510300.XSHG,300ETF,BUY,3.445,10400.0,35828.0,2024-07-30 09:33:00,2024-07-30
宽指配置_V251216,,513500.XSHG,标普500,SELL,1.82,18600.0,-33852.0,2024-08-06 09:33:00,2024-08-06
宽指配置_V251216,,159915.XSHE,创业板ETF,BUY,1.601,22000.0,35222.0,2024-08-06 09:33:00,2024-08-06
宽指配置_V251216,,159915.XSHE,创业板ETF,SELL,1.57,22000.0,-34540.0,2024-08-14 09:33:00,2024-08-14
宽指配置_V251216,,510500.XSHG,500ETF,BUY,4.795,7300.0,35003.5,2024-08-14 09:33:00,2024-08-14
宽指配置_V251216,,510300.XSHG,300ETF,SELL,3.41,10400.0,-35464.0,2024-08-20 09:33:00,2024-08-20
宽指配置_V251216,,513500.XSHG,标普500,BUY,1.974,17800.0,35137.2,2024-08-20 09:33:00,2024-08-20
宽指配置_V251216,,510500.XSHG,500ETF,SELL,4.659,7300.0,-34010.7,2024-08-22 09:33:00,2024-08-22
宽指配置_V251216,,159941.XSHE,纳指ETF,BUY,1.108,31700.0,35123.6,2024-08-22 09:33:00,2024-08-22
宽指配置_V251216,,159941.XSHE,纳指ETF,SELL,1.054,31700.0,-33411.8,2024-08-29 09:33:00,2024-08-29
宽指配置_V251216,,159920.XSHE,恒生ETF,BUY,1.067,32400.0,34570.8,2024-08-29 09:33:00,2024-08-29
宽指配置_V251216,,513500.XSHG,标普500,SELL,1.95,17800.0,-34710.0,2024-09-26 09:33:00,2024-09-26
宽指配置_V251216,,159915.XSHE,创业板ETF,BUY,1.608,22200.0,35697.6,2024-09-26 09:33:00,2024-09-26
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,5.702,6600.0,-37633.2,2024-10-08 09:33:00,2024-10-08
宽指配置_V251216,,510500.XSHG,500ETF,BUY,6.016,6900.0,41510.4,2024-10-09 09:33:00,2024-10-09
宽指配置_V251216,,159920.XSHE,恒生ETF,SELL,1.246,32400.0,-40370.4,2024-10-17 09:33:00,2024-10-17
宽指配置_V251216,,510300.XSHG,300ETF,BUY,3.927,9700.0,38091.9,2024-10-17 09:33:00,2024-10-17
宽指配置_V251216,,159915.XSHE,创业板ETF,SELL,2.138,22200.0,-47463.6,2024-11-05 09:33:00,2024-11-05
宽指配置_V251216,,510500.XSHG,500ETF,SELL,6.014,6900.0,-41496.6,2024-11-05 09:33:00,2024-11-05
宽指配置_V251216,,510300.XSHG,300ETF,SELL,4.014,9700.0,-38935.8,2024-11-05 09:33:00,2024-11-05
宽指配置_V251216,,159915.XSHE,创业板ETF,BUY,2.264,17800.0,40299.2,2024-11-06 09:33:00,2024-11-06
宽指配置_V251216,,510500.XSHG,500ETF,BUY,6.258,6400.0,40051.2,2024-11-06 09:33:00,2024-11-06
宽指配置_V251216,,510300.XSHG,300ETF,BUY,4.147,9700.0,40225.9,2024-11-06 09:33:00,2024-11-06
宽指配置_V251216,,510300.XSHG,300ETF,SELL,4.094,9700.0,-39711.8,2024-11-07 09:33:00,2024-11-07
宽指配置_V251216,,518880.XSHG,黄金ETF,BUY,5.878,6700.0,39382.6,2024-11-07 09:33:00,2024-11-07
宽指配置_V251216,,159915.XSHE,创业板ETF,SELL,2.333,17800.0,-41527.4,2024-11-13 09:33:00,2024-11-13
宽指配置_V251216,,518880.XSHG,黄金ETF,SELL,5.799,6700.0,-38853.3,2024-11-13 09:33:00,2024-11-13
宽指配置_V251216,,159941.XSHE,纳指ETF,BUY,1.156,35000.0,40460.0,2024-11-13 09:33:00,2024-11-13
